cram_url	run_id	id	population
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242532/HG02820.final.cram	ERR3242532	HG02820	GWD
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242533/HG02854.final.cram	ERR3242533	HG02854	GWD
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242534/HG02855.final.cram	ERR3242534	HG02855	GWD
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242535/HG03470.final.cram	ERR3242535	HG03470	MSL
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242536/HG03473.final.cram	ERR3242536	HG03473	MSL
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242537/HG03081.final.cram	ERR3242537	HG03081	MSL
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242538/HG03088.final.cram	ERR3242538	HG03088	MSL
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242539/HG03209.final.cram	ERR3242539	HG03209	MSL
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242870/HG03999.final.cram	ERR3242870	HG03999	STU
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242871/HG03672.final.cram	ERR3242871	HG03672	STU
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242872/HG03680.final.cram	ERR3242872	HG03680	STU
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242873/HG03681.final.cram	ERR3242873	HG03681	STU
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242874/HG03685.final.cram	ERR3242874	HG03685	STU
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242875/HG03686.final.cram	ERR3242875	HG03686	STU
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242876/HG03687.final.cram	ERR3242876	HG03687	STU
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242877/HG03689.final.cram	ERR3242877	HG03689	STU
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242878/HG03690.final.cram	ERR3242878	HG03690	STU
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242879/HG03691.final.cram	ERR3242879	HG03691	STU
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242880/HG03694.final.cram	ERR3242880	HG03694	STU
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242881/HG03695.final.cram	ERR3242881	HG03695	STU
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242882/HG03696.final.cram	ERR3242882	HG03696	STU
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242883/HG03697.final.cram	ERR3242883	HG03697	STU
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242884/HG03698.final.cram	ERR3242884	HG03698	STU
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242885/HG03711.final.cram	ERR3242885	HG03711	STU
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242886/HG03733.final.cram	ERR3242886	HG03733	STU
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242887/HG03736.final.cram	ERR3242887	HG03736	STU
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242888/HG03738.final.cram	ERR3242888	HG03738	STU
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242889/HG03744.final.cram	ERR3242889	HG03744	STU
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242890/HG03745.final.cram	ERR3242890	HG03745	STU
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR324/ERR3242891/HG03752.final.cram	ERR3242891	HG03752	STU
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988761/HG00405.final.cram	ERR3988761	HG00405	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988762/HG00408.final.cram	ERR3988762	HG00408	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988763/HG00418.final.cram	ERR3988763	HG00418	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988764/HG00420.final.cram	ERR3988764	HG00420	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988765/HG00423.final.cram	ERR3988765	HG00423	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988766/HG00427.final.cram	ERR3988766	HG00427	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988767/HG00429.final.cram	ERR3988767	HG00429	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988768/HG00438.final.cram	ERR3988768	HG00438	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988769/HG00444.final.cram	ERR3988769	HG00444	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988770/HG00447.final.cram	ERR3988770	HG00447	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988771/HG00450.final.cram	ERR3988771	HG00450	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988772/HG00453.final.cram	ERR3988772	HG00453	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988773/HG00459.final.cram	ERR3988773	HG00459	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988774/HG00465.final.cram	ERR3988774	HG00465	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988775/HG00474.final.cram	ERR3988775	HG00474	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988776/HG00477.final.cram	ERR3988776	HG00477	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988777/HG00480.final.cram	ERR3988777	HG00480	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988778/HG00501.final.cram	ERR3988778	HG00501	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988779/HG00502.final.cram	ERR3988779	HG00502	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988780/HG00512.final.cram	ERR3988780	HG00512	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988781/HG00514.final.cram	ERR3988781	HG00514	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988782/HG00526.final.cram	ERR3988782	HG00526	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988783/HG00532.final.cram	ERR3988783	HG00532	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988784/HG00535.final.cram	ERR3988784	HG00535	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988785/HG00538.final.cram	ERR3988785	HG00538	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988786/HG00544.final.cram	ERR3988786	HG00544	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988787/HG00552.final.cram	ERR3988787	HG00552	PUR
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988788/HG00555.final.cram	ERR3988788	HG00555	PUR
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988789/HG00558.final.cram	ERR3988789	HG00558	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988790/HG00561.final.cram	ERR3988790	HG00561	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988791/HG00567.final.cram	ERR3988791	HG00567	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988792/HG00577.final.cram	ERR3988792	HG00577	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988793/HG00578.final.cram	ERR3988793	HG00578	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988794/HG00579.final.cram	ERR3988794	HG00579	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988795/HG00582.final.cram	ERR3988795	HG00582	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988796/HG00585.final.cram	ERR3988796	HG00585	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988797/HG00591.final.cram	ERR3988797	HG00591	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988798/HG00594.final.cram	ERR3988798	HG00594	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988799/HG00597.final.cram	ERR3988799	HG00597	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988800/HG00609.final.cram	ERR3988800	HG00609	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988801/HG00612.final.cram	ERR3988801	HG00612	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988802/HG00615.final.cram	ERR3988802	HG00615	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988803/HG00621.final.cram	ERR3988803	HG00621	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988804/HG00627.final.cram	ERR3988804	HG00627	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988805/HG00630.final.cram	ERR3988805	HG00630	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988806/HG00635.final.cram	ERR3988806	HG00635	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988807/HG00636.final.cram	ERR3988807	HG00636	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988808/HG00639.final.cram	ERR3988808	HG00639	PUR
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988809/HG00642.final.cram	ERR3988809	HG00642	PUR
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988810/HG00652.final.cram	ERR3988810	HG00652	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988811/HG00655.final.cram	ERR3988811	HG00655	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988812/HG00658.final.cram	ERR3988812	HG00658	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988813/HG00664.final.cram	ERR3988813	HG00664	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988814/HG00673.final.cram	ERR3988814	HG00673	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988815/HG00685.final.cram	ERR3988815	HG00685	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988816/HG00691.final.cram	ERR3988816	HG00691	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988817/HG00694.final.cram	ERR3988817	HG00694	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988818/HG00700.final.cram	ERR3988818	HG00700	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988819/HG00702.final.cram	ERR3988819	HG00702	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988820/HG00703.final.cram	ERR3988820	HG00703	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988821/HG00706.final.cram	ERR3988821	HG00706	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988822/HG00709.final.cram	ERR3988822	HG00709	CHS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988823/HG00733.final.cram	ERR3988823	HG00733	PUR
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988824/HG00735.final.cram	ERR3988824	HG00735	PUR
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988825/HG00738.final.cram	ERR3988825	HG00738	PUR
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988826/HG00741.final.cram	ERR3988826	HG00741	PUR
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988827/HG01050.final.cram	ERR3988827	HG01050	PUR
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988828/HG01053.final.cram	ERR3988828	HG01053	PUR
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988829/HG01056.final.cram	ERR3988829	HG01056	PUR
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988830/HG01062.final.cram	ERR3988830	HG01062	PUR
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988831/HG01068.final.cram	ERR3988831	HG01068	PUR
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988832/HG01071.final.cram	ERR3988832	HG01071	PUR
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988833/HG01074.final.cram	ERR3988833	HG01074	PUR
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988834/HG01081.final.cram	ERR3988834	HG01081	PUR
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988835/HG01084.final.cram	ERR3988835	HG01084	PUR
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988836/HG01087.final.cram	ERR3988836	HG01087	PUR
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988837/HG01096.final.cram	ERR3988837	HG01096	PUR
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988838/HG01099.final.cram	ERR3988838	HG01099	PUR
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988839/HG01100.final.cram	ERR3988839	HG01100	PUR
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988840/HG01103.final.cram	ERR3988840	HG01103	PUR
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988841/HG01106.final.cram	ERR3988841	HG01106	PUR
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988842/HG01109.final.cram	ERR3988842	HG01109	PUR
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988843/HG01114.final.cram	ERR3988843	HG01114	CLM
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988844/HG01126.final.cram	ERR3988844	HG01126	CLM
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988845/HG01135.final.cram	ERR3988845	HG01135	CLM
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988846/HG01138.final.cram	ERR3988846	HG01138	CLM
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988847/HG01141.final.cram	ERR3988847	HG01141	CLM
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988848/HG01150.final.cram	ERR3988848	HG01150	CLM
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988849/HG01169.final.cram	ERR3988849	HG01169	PUR
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988850/HG01172.final.cram	ERR3988850	HG01172	PUR
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988851/HG01175.final.cram	ERR3988851	HG01175	PUR
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988852/HG01178.final.cram	ERR3988852	HG01178	PUR
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988853/HG01184.final.cram	ERR3988853	HG01184	PUR
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988854/HG01189.final.cram	ERR3988854	HG01189	PUR
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988855/HG01192.final.cram	ERR3988855	HG01192	PUR
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988856/HG01199.final.cram	ERR3988856	HG01199	PUR
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988857/HG01206.final.cram	ERR3988857	HG01206	PUR
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988858/HG01243.final.cram	ERR3988858	HG01243	PUR
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988859/HG01249.final.cram	ERR3988859	HG01249	PUR
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988860/HG01252.final.cram	ERR3988860	HG01252	CLM
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988861/HG01255.final.cram	ERR3988861	HG01255	CLM
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988862/HG01258.final.cram	ERR3988862	HG01258	CLM
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988863/HG01261.final.cram	ERR3988863	HG01261	CLM
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988864/HG01273.final.cram	ERR3988864	HG01273	CLM
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988865/HG01274.final.cram	ERR3988865	HG01274	CLM
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988866/HG01276.final.cram	ERR3988866	HG01276	CLM
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988867/HG01278.final.cram	ERR3988867	HG01278	CLM
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988868/HG01279.final.cram	ERR3988868	HG01279	CLM
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988869/HG01343.final.cram	ERR3988869	HG01343	CLM
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988870/HG01346.final.cram	ERR3988870	HG01346	CLM
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988871/HG01347.final.cram	ERR3988871	HG01347	CLM
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988872/HG01349.final.cram	ERR3988872	HG01349	CLM
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988873/HG01352.final.cram	ERR3988873	HG01352	CLM
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988874/HG01355.final.cram	ERR3988874	HG01355	CLM
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988875/HG01358.final.cram	ERR3988875	HG01358	CLM
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988876/HG01361.final.cram	ERR3988876	HG01361	CLM
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988877/HG01367.final.cram	ERR3988877	HG01367	CLM
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988878/HG01376.final.cram	ERR3988878	HG01376	CLM
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988879/HG01379.final.cram	ERR3988879	HG01379	CLM
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988880/HG01385.final.cram	ERR3988880	HG01385	CLM
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988881/HG01391.final.cram	ERR3988881	HG01391	CLM
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988882/HG01433.final.cram	ERR3988882	HG01433	CLM
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988883/HG01439.final.cram	ERR3988883	HG01439	CLM
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988884/HG01457.final.cram	ERR3988884	HG01457	CLM
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988885/HG01463.final.cram	ERR3988885	HG01463	CLM
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988886/HG01466.final.cram	ERR3988886	HG01466	CLM
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988887/HG01490.final.cram	ERR3988887	HG01490	CLM
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988888/HG01493.final.cram	ERR3988888	HG01493	CLM
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988889/HG01496.final.cram	ERR3988889	HG01496	CLM
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988890/HG01499.final.cram	ERR3988890	HG01499	CLM
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988891/HG01502.final.cram	ERR3988891	HG01502	IBS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988892/HG01505.final.cram	ERR3988892	HG01505	IBS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988893/HG01508.final.cram	ERR3988893	HG01508	IBS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988894/HG01511.final.cram	ERR3988894	HG01511	IBS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988895/HG01514.final.cram	ERR3988895	HG01514	IBS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988896/HG01517.final.cram	ERR3988896	HG01517	IBS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988897/HG01520.final.cram	ERR3988897	HG01520	IBS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988898/HG01523.final.cram	ERR3988898	HG01523	IBS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988899/HG01526.final.cram	ERR3988899	HG01526	IBS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988900/HG01529.final.cram	ERR3988900	HG01529	IBS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988901/HG01532.final.cram	ERR3988901	HG01532	IBS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988902/HG01538.final.cram	ERR3988902	HG01538	IBS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988903/HG01552.final.cram	ERR3988903	HG01552	CLM
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988904/HG01567.final.cram	ERR3988904	HG01567	PEL
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988905/HG01573.final.cram	ERR3988905	HG01573	PEL
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988906/HG01579.final.cram	ERR3988906	HG01579	PEL
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988907/HG01601.final.cram	ERR3988907	HG01601	IBS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988908/HG01604.final.cram	ERR3988908	HG01604	IBS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988909/HG01609.final.cram	ERR3988909	HG01609	IBS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988910/HG01611.final.cram	ERR3988910	HG01611	IBS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988911/HG01614.final.cram	ERR3988911	HG01614	IBS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988912/HG01616.final.cram	ERR3988912	HG01616	IBS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988913/HG01621.final.cram	ERR3988913	HG01621	IBS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988914/HG01622.final.cram	ERR3988914	HG01622	IBS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988915/HG01627.final.cram	ERR3988915	HG01627	IBS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988916/HG01629.final.cram	ERR3988916	HG01629	IBS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988917/HG01633.final.cram	ERR3988917	HG01633	IBS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988918/HG01667.final.cram	ERR3988918	HG01667	IBS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988919/HG01671.final.cram	ERR3988919	HG01671	IBS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988920/HG01674.final.cram	ERR3988920	HG01674	IBS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988921/HG01677.final.cram	ERR3988921	HG01677	IBS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988922/HG01681.final.cram	ERR3988922	HG01681	IBS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988923/HG01683.final.cram	ERR3988923	HG01683	IBS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988924/HG01687.final.cram	ERR3988924	HG01687	IBS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988925/HG01696.final.cram	ERR3988925	HG01696	IBS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988926/HG01698.final.cram	ERR3988926	HG01698	IBS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988927/HG01701.final.cram	ERR3988927	HG01701	IBS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988928/HG01703.final.cram	ERR3988928	HG01703	IBS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988929/HG01706.final.cram	ERR3988929	HG01706	IBS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988930/HG01711.final.cram	ERR3988930	HG01711	IBS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988931/HG01748.final.cram	ERR3988931	HG01748	IBS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988932/HG01755.final.cram	ERR3988932	HG01755	IBS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988933/HG01763.final.cram	ERR3988933	HG01763	IBS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988934/HG01772.final.cram	ERR3988934	HG01772	IBS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988935/HG01774.final.cram	ERR3988935	HG01774	IBS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988936/HG01778.final.cram	ERR3988936	HG01778	IBS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988937/HG01780.final.cram	ERR3988937	HG01780	IBS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988938/HG01782.final.cram	ERR3988938	HG01782	IBS
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988939/HG01881.final.cram	ERR3988939	HG01881	ACB
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988940/HG01884.final.cram	ERR3988940	HG01884	ACB
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988941/HG01887.final.cram	ERR3988941	HG01887	ACB
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988942/HG01888.final.cram	ERR3988942	HG01888	ACB
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988943/HG01891.final.cram	ERR3988943	HG01891	ACB
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988944/HG01895.final.cram	ERR3988944	HG01895	ACB
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3988945/HG01897.final.cram	ERR3988945	HG01897	ACB
